products-list__link href,img src,exclusive-new,brand,price,original_price,discount_percent,product_link,image_link,product_name,rating,discounted_price,original_price.1,discount_percent.1,offer_price,customer_review,material_type,delivery_time_estimate,product_category,delivery_speed_category
https://www.example.com/product/1343,https://assets.example.com/product_1343.jpg,BESTSELLER,NeoThreads,₹4011,₹5224,23%,https://www.example.com/product/1343,https://www.example.com/images/product_1343.jpg,NeoThreads Ethnicwear 319,3.3,3858,5224,23%,3943,Highly recommended,Leather,4-5 days,Ethnicwear,Fast
https://www.example.com/product/1344,https://assets.example.com/product_1344.jpg,Limited Edition,DenimCraft,₹3152,₹3584,12%,https://www.example.com/product/1344,https://www.example.com/images/product_1344.jpg,DenimCraft Sportswear 427,1.7,2954,3584,12%,3106,Excellent product!,Cotton,4-5 days,Sportswear,Fast
https://www.example.com/product/1345,https://assets.example.com/product_1345.jpg,Bestseller,NeoThreads,₹4482,₹5084,11%,https://www.example.com/product/1345,https://www.example.com/images/product_1345.jpg,NeoThreads Handbags 292,2.3,4339,5084,11%,4401,Could be better,Synthetic,5-7 days,Handbags,Slow
https://www.example.com/product/1346,https://assets.example.com/product_1346.jpg,BESTSELLER,NeoThreads,₹817,₹2780,70%,https://www.example.com/product/1346,https://www.example.com/images/product_1346.jpg,NeoThreads Ethnicwear 491,2.7,695,2780,70%,728,Not worth the price,Polyester,1-2 weeks,Ethnicwear,Fast
https://www.example.com/product/1347,https://assets.example.com/product_1347.jpg,Bestseller,VogueLift,₹3360,₹5504,38%,https://www.example.com/product/1347,https://www.example.com/images/product_1347.jpg,VogueLift Footwear 239,3.2,3302,5504,38%,3296,Excellent product!,Leather,2-3 days,Footwear,Moderate
https://www.example.com/product/1348,https://assets.example.com/product_1348.jpg,TRENDING,Luxora,₹1707,₹4365,60%,https://www.example.com/product/1348,https://www.example.com/images/product_1348.jpg,Luxora Ethnicwear 479,4.0,1619,4365,60%,1683,Average quality,Cotton,1-2 weeks,Ethnicwear,Moderate
https://www.example.com/product/1349,https://assets.example.com/product_1349.jpg,Limited Edition,UrbanEdge,₹3193,₹3488,8%,https://www.example.com/product/1349,https://www.example.com/images/product_1349.jpg,UrbanEdge Accessories 490,2.2,3129,3488,8%,3147,Could be better,Synthetic,5-7 days,Accessories,Moderate
https://www.example.com/product/1350,https://assets.example.com/product_1350.jpg,Bestseller,VogueLift,₹4617,₹6534,29%,https://www.example.com/product/1350,https://www.example.com/images/product_1350.jpg,VogueLift Dresses 606,1.9,4552,6534,29%,4551,Excellent product!,Synthetic,1-2 weeks,Dresses,Fast
https://www.example.com/product/1351,https://assets.example.com/product_1351.jpg,NEW,Flexura,₹479,₹2169,77%,https://www.example.com/product/1351,https://www.example.com/images/product_1351.jpg,Flexura Accessories 868,4.7,395,2169,77%,424,Very satisfied,Linen,4-5 days,Accessories,Moderate
https://www.example.com/product/1352,https://assets.example.com/product_1352.jpg,BESTSELLER,StrideMax,₹2054,₹3962,48%,https://www.example.com/product/1352,https://www.example.com/images/product_1352.jpg,StrideMax Handbags 110,4.1,1966,3962,48%,1956,Could be better,Nylon,2-3 days,Handbags,Moderate
https://www.example.com/product/1353,https://assets.example.com/product_1353.jpg,Bestseller,Luxora,₹3492,₹5403,35%,https://www.example.com/product/1353,https://www.example.com/images/product_1353.jpg,Luxora Sportswear 580,4.5,3347,5403,35%,3464,Excellent product!,Nylon,4-5 days,Sportswear,Fast
https://www.example.com/product/1354,https://assets.example.com/product_1354.jpg,NEW,DenimCraft,₹3449,₹3699,6%,https://www.example.com/product/1354,https://www.example.com/images/product_1354.jpg,DenimCraft Handbags 434,1.3,3310,3699,6%,3360,Not worth the price,Nylon,5-7 days,Handbags,Moderate
https://www.example.com/product/1355,https://assets.example.com/product_1355.jpg,BESTSELLER,TruStep,₹4626,₹5496,15%,https://www.example.com/product/1355,https://www.example.com/images/product_1355.jpg,TruStep Jackets 350,4.6,4458,5496,15%,4564,Not worth the price,Leather,1-2 weeks,Jackets,Moderate
https://www.example.com/product/1356,https://assets.example.com/product_1356.jpg,Limited Edition,VogueLift,₹4679,₹6127,23%,https://www.example.com/product/1356,https://www.example.com/images/product_1356.jpg,VogueLift Shirts 404,2.7,4606,6127,23%,4631,Stylish and comfortable,Cotton,4-5 days,Shirts,Moderate
https://www.example.com/product/1357,https://assets.example.com/product_1357.jpg,NEW,AeroStyle,₹1453,₹2541,42%,https://www.example.com/product/1357,https://www.example.com/images/product_1357.jpg,AeroStyle Shirts 547,2.0,1328,2541,42%,1371,Value for money,Synthetic,4-5 days,Shirts,Fast
https://www.example.com/product/1358,https://assets.example.com/product_1358.jpg,BESTSELLER,Flexura,₹3505,₹5721,38%,https://www.example.com/product/1358,https://www.example.com/images/product_1358.jpg,Flexura Handbags 652,2.8,3348,5721,38%,3416,Very satisfied,Linen,5-7 days,Handbags,Fast
https://www.example.com/product/1359,https://assets.example.com/product_1359.jpg,NEW,NeoThreads,₹1124,₹1906,41%,https://www.example.com/product/1359,https://www.example.com/images/product_1359.jpg,NeoThreads Jackets 198,1.9,962,1906,41%,1042,Very satisfied,Denim,2-3 days,Jackets,Slow
https://www.example.com/product/1360,https://assets.example.com/product_1360.jpg,Bestseller,AeroStyle,₹3019,₹3409,11%,https://www.example.com/product/1360,https://www.example.com/images/product_1360.jpg,AeroStyle Jackets 917,1.8,2950,3409,11%,2997,Not worth the price,Synthetic,4-5 days,Jackets,Slow
https://www.example.com/product/1361,https://assets.example.com/product_1361.jpg,NEW,VogueLift,₹2510,₹4396,42%,https://www.example.com/product/1361,https://www.example.com/images/product_1361.jpg,VogueLift Footwear 335,3.7,2328,4396,42%,2438,Stylish and comfortable,Denim,4-5 days,Footwear,Fast
https://www.example.com/product/1362,https://assets.example.com/product_1362.jpg,Limited Edition,Luxora,₹645,₹1702,62%,https://www.example.com/product/1362,https://www.example.com/images/product_1362.jpg,Luxora T-Shirts 324,4.8,576,1702,62%,609,Not worth the price,Polyester,1-2 weeks,T-Shirts,Fast
https://www.example.com/product/1363,https://assets.example.com/product_1363.jpg,TRENDING,StrideMax,₹4505,₹5023,10%,https://www.example.com/product/1363,https://www.example.com/images/product_1363.jpg,StrideMax T-Shirts 166,2.6,4365,5023,10%,4448,Not worth the price,Linen,2-3 days,T-Shirts,Slow
https://www.example.com/product/1364,https://assets.example.com/product_1364.jpg,Bestseller,Flexura,₹1916,₹2761,30%,https://www.example.com/product/1364,https://www.example.com/images/product_1364.jpg,Flexura Ethnicwear 780,3.2,1825,2761,30%,1880,Excellent product!,Silk,2-3 days,Ethnicwear,Moderate
https://www.example.com/product/1365,https://assets.example.com/product_1365.jpg,Bestseller,DenimCraft,₹4656,₹6945,32%,https://www.example.com/product/1365,https://www.example.com/images/product_1365.jpg,DenimCraft Jeans 208,3.0,4457,6945,32%,4624,Value for money,Nylon,4-5 days,Jeans,Fast
https://www.example.com/product/1366,https://assets.example.com/product_1366.jpg,BESTSELLER,DenimCraft,₹4433,₹6512,31%,https://www.example.com/product/1366,https://www.example.com/images/product_1366.jpg,DenimCraft Ethnicwear 892,4.9,4274,6512,31%,4370,Stylish and comfortable,Polyester,1-2 weeks,Ethnicwear,Slow
https://www.example.com/product/1367,https://assets.example.com/product_1367.jpg,Bestseller,TruStep,₹1284,₹1877,31%,https://www.example.com/product/1367,https://www.example.com/images/product_1367.jpg,TruStep Jackets 566,4.9,1121,1877,31%,1244,Not worth the price,Nylon,5-7 days,Jackets,Moderate
https://www.example.com/product/1368,https://assets.example.com/product_1368.jpg,Bestseller,StrideMax,₹2336,₹2851,18%,https://www.example.com/product/1368,https://www.example.com/images/product_1368.jpg,StrideMax Jeans 696,2.2,2252,2851,18%,2266,Highly recommended,Denim,1-2 weeks,Jeans,Slow
https://www.example.com/product/1369,https://assets.example.com/product_1369.jpg,Bestseller,UrbanEdge,₹2721,₹3103,12%,https://www.example.com/product/1369,https://www.example.com/images/product_1369.jpg,UrbanEdge Shirts 826,3.1,2655,3103,12%,2678,Not worth the price,Polyester,4-5 days,Shirts,Slow
https://www.example.com/product/1370,https://assets.example.com/product_1370.jpg,Bestseller,UrbanEdge,₹4712,₹5034,6%,https://www.example.com/product/1370,https://www.example.com/images/product_1370.jpg,UrbanEdge Accessories 362,4.5,4519,5034,6%,4639,Excellent product!,Silk,1-2 weeks,Accessories,Slow
https://www.example.com/product/1371,https://assets.example.com/product_1371.jpg,Bestseller,UrbanEdge,₹1672,₹3370,50%,https://www.example.com/product/1371,https://www.example.com/images/product_1371.jpg,UrbanEdge Ethnicwear 247,1.4,1556,3370,50%,1577,Excellent product!,Linen,2-3 days,Ethnicwear,Slow
https://www.example.com/product/1372,https://assets.example.com/product_1372.jpg,NEW,Flexura,₹2112,₹4549,53%,https://www.example.com/product/1372,https://www.example.com/images/product_1372.jpg,Flexura Sportswear 969,4.2,2046,4549,53%,2044,Very satisfied,Nylon,5-7 days,Sportswear,Moderate
https://www.example.com/product/1373,https://assets.example.com/product_1373.jpg,Bestseller,Luxora,₹3656,₹5591,34%,https://www.example.com/product/1373,https://www.example.com/images/product_1373.jpg,Luxora Sportswear 793,4.8,3594,5591,34%,3634,Value for money,Denim,2-3 days,Sportswear,Slow
https://www.example.com/product/1374,https://assets.example.com/product_1374.jpg,Limited Edition,TruStep,₹3174,₹4153,23%,https://www.example.com/product/1374,https://www.example.com/images/product_1374.jpg,TruStep Dresses 202,2.3,3105,4153,23%,3082,Not worth the price,Silk,5-7 days,Dresses,Slow
https://www.example.com/product/1375,https://assets.example.com/product_1375.jpg,NEW,AeroStyle,₹886,₹2546,65%,https://www.example.com/product/1375,https://www.example.com/images/product_1375.jpg,AeroStyle Shirts 184,3.6,716,2546,65%,793,Stylish and comfortable,Synthetic,5-7 days,Shirts,Fast
https://www.example.com/product/1376,https://assets.example.com/product_1376.jpg,Bestseller,Luxora,₹2528,₹2815,10%,https://www.example.com/product/1376,https://www.example.com/images/product_1376.jpg,Luxora Jackets 946,4.0,2409,2815,10%,2487,Highly recommended,Linen,4-5 days,Jackets,Slow
https://www.example.com/product/1377,https://assets.example.com/product_1377.jpg,NEW,Luxora,₹2221,₹5088,56%,https://www.example.com/product/1377,https://www.example.com/images/product_1377.jpg,Luxora Sportswear 756,4.0,2138,5088,56%,2191,Average quality,Synthetic,4-5 days,Sportswear,Moderate
https://www.example.com/product/1378,https://assets.example.com/product_1378.jpg,BESTSELLER,NeoThreads,₹3563,₹6360,43%,https://www.example.com/product/1378,https://www.example.com/images/product_1378.jpg,NeoThreads Jeans 708,3.3,3434,6360,43%,3486,Highly recommended,Silk,5-7 days,Jeans,Fast
https://www.example.com/product/1379,https://assets.example.com/product_1379.jpg,TRENDING,Flexura,₹3336,₹6027,44%,https://www.example.com/product/1379,https://www.example.com/images/product_1379.jpg,Flexura Dresses 741,3.0,3232,6027,44%,3270,Average quality,Linen,2-3 days,Dresses,Fast
https://www.example.com/product/1380,https://assets.example.com/product_1380.jpg,Limited Edition,AeroStyle,₹3636,₹5195,30%,https://www.example.com/product/1380,https://www.example.com/images/product_1380.jpg,AeroStyle Accessories 917,2.9,3554,5195,30%,3587,Value for money,Silk,5-7 days,Accessories,Moderate
https://www.example.com/product/1381,https://assets.example.com/product_1381.jpg,NEW,Luxora,₹1326,₹2123,37%,https://www.example.com/product/1381,https://www.example.com/images/product_1381.jpg,Luxora Jeans 172,5.0,1227,2123,37%,1275,Could be better,Nylon,4-5 days,Jeans,Moderate
https://www.example.com/product/1382,https://assets.example.com/product_1382.jpg,TRENDING,NeoThreads,₹3191,₹3897,18%,https://www.example.com/product/1382,https://www.example.com/images/product_1382.jpg,NeoThreads Dresses 600,3.3,3023,3897,18%,3096,Not worth the price,Leather,5-7 days,Dresses,Slow
https://www.example.com/product/1383,https://assets.example.com/product_1383.jpg,Bestseller,AeroStyle,₹761,₹1644,53%,https://www.example.com/product/1383,https://www.example.com/images/product_1383.jpg,AeroStyle Jackets 872,4.2,626,1644,53%,733,Excellent product!,Silk,2-3 days,Jackets,Moderate
https://www.example.com/product/1384,https://assets.example.com/product_1384.jpg,BESTSELLER,Flexura,₹2842,₹5638,49%,https://www.example.com/product/1384,https://www.example.com/images/product_1384.jpg,Flexura Jeans 665,3.6,2655,5638,49%,2776,Excellent product!,Cotton,2-3 days,Jeans,Slow
https://www.example.com/product/1385,https://assets.example.com/product_1385.jpg,Bestseller,UrbanEdge,₹1153,₹4137,72%,https://www.example.com/product/1385,https://www.example.com/images/product_1385.jpg,UrbanEdge Handbags 774,4.0,975,4137,72%,1069,Not worth the price,Linen,4-5 days,Handbags,Moderate
https://www.example.com/product/1386,https://assets.example.com/product_1386.jpg,TRENDING,TruStep,₹1224,₹2636,53%,https://www.example.com/product/1386,https://www.example.com/images/product_1386.jpg,TruStep Sportswear 118,2.6,1171,2636,53%,1175,Not worth the price,Polyester,5-7 days,Sportswear,Fast
https://www.example.com/product/1387,https://assets.example.com/product_1387.jpg,NEW,Flexura,₹4014,₹5754,30%,https://www.example.com/product/1387,https://www.example.com/images/product_1387.jpg,Flexura Ethnicwear 247,3.3,3839,5754,30%,3948,Could be better,Synthetic,2-3 days,Ethnicwear,Slow
https://www.example.com/product/1388,https://assets.example.com/product_1388.jpg,BESTSELLER,TruStep,₹4354,₹4590,5%,https://www.example.com/product/1388,https://www.example.com/images/product_1388.jpg,TruStep Shirts 779,3.7,4284,4590,5%,4321,Very satisfied,Nylon,2-3 days,Shirts,Fast
https://www.example.com/product/1389,https://assets.example.com/product_1389.jpg,NEW,UrbanEdge,₹2760,₹4552,39%,https://www.example.com/product/1389,https://www.example.com/images/product_1389.jpg,UrbanEdge Jackets 613,2.8,2697,4552,39%,2736,Excellent product!,Synthetic,2-3 days,Jackets,Slow
https://www.example.com/product/1390,https://assets.example.com/product_1390.jpg,NEW,Luxora,₹2129,₹5112,58%,https://www.example.com/product/1390,https://www.example.com/images/product_1390.jpg,Luxora Shirts 702,3.1,1940,5112,58%,2034,Stylish and comfortable,Leather,1-2 weeks,Shirts,Fast
https://www.example.com/product/1391,https://assets.example.com/product_1391.jpg,NEW,UrbanEdge,₹1522,₹3890,60%,https://www.example.com/product/1391,https://www.example.com/images/product_1391.jpg,UrbanEdge Dresses 884,3.3,1469,3890,60%,1433,Highly recommended,Polyester,2-3 days,Dresses,Moderate
https://www.example.com/product/1392,https://assets.example.com/product_1392.jpg,Bestseller,StrideMax,₹4861,₹6400,24%,https://www.example.com/product/1392,https://www.example.com/images/product_1392.jpg,StrideMax T-Shirts 697,4.3,4765,6400,24%,4833,Stylish and comfortable,Nylon,2-3 days,T-Shirts,Fast
https://www.example.com/product/1393,https://assets.example.com/product_1393.jpg,Bestseller,UrbanEdge,₹1497,₹4351,65%,https://www.example.com/product/1393,https://www.example.com/images/product_1393.jpg,UrbanEdge T-Shirts 395,2.3,1395,4351,65%,1414,Highly recommended,Denim,2-3 days,T-Shirts,Moderate
https://www.example.com/product/1394,https://assets.example.com/product_1394.jpg,BESTSELLER,UrbanEdge,₹2440,₹4663,47%,https://www.example.com/product/1394,https://www.example.com/images/product_1394.jpg,UrbanEdge T-Shirts 600,1.1,2256,4663,47%,2363,Highly recommended,Silk,2-3 days,T-Shirts,Slow
https://www.example.com/product/1395,https://assets.example.com/product_1395.jpg,NEW,UrbanEdge,₹2047,₹3005,31%,https://www.example.com/product/1395,https://www.example.com/images/product_1395.jpg,UrbanEdge Shirts 173,3.6,1859,3005,31%,2011,Stylish and comfortable,Silk,5-7 days,Shirts,Slow
https://www.example.com/product/1396,https://assets.example.com/product_1396.jpg,Limited Edition,TruStep,₹3338,₹3573,6%,https://www.example.com/product/1396,https://www.example.com/images/product_1396.jpg,TruStep Shirts 700,4.2,3164,3573,6%,3267,Excellent product!,Synthetic,2-3 days,Shirts,Moderate
https://www.example.com/product/1397,https://assets.example.com/product_1397.jpg,Limited Edition,Flexura,₹4781,₹6816,29%,https://www.example.com/product/1397,https://www.example.com/images/product_1397.jpg,Flexura Footwear 681,3.1,4692,6816,29%,4756,Excellent product!,Silk,4-5 days,Footwear,Slow
https://www.example.com/product/1398,https://assets.example.com/product_1398.jpg,Bestseller,VogueLift,₹2427,₹2847,14%,https://www.example.com/product/1398,https://www.example.com/images/product_1398.jpg,VogueLift Jeans 969,2.9,2249,2847,14%,2350,Not worth the price,Nylon,4-5 days,Jeans,Slow
https://www.example.com/product/1399,https://assets.example.com/product_1399.jpg,BESTSELLER,Luxora,₹2624,₹4509,41%,https://www.example.com/product/1399,https://www.example.com/images/product_1399.jpg,Luxora Handbags 511,1.7,2547,4509,41%,2552,Average quality,Synthetic,4-5 days,Handbags,Slow
https://www.example.com/product/1400,https://assets.example.com/product_1400.jpg,BESTSELLER,DenimCraft,₹2337,₹4116,43%,https://www.example.com/product/1400,https://www.example.com/images/product_1400.jpg,DenimCraft Handbags 235,3.7,2265,4116,43%,2280,Could be better,Denim,2-3 days,Handbags,Slow
https://www.example.com/product/1401,https://assets.example.com/product_1401.jpg,BESTSELLER,VogueLift,₹3621,₹3834,5%,https://www.example.com/product/1401,https://www.example.com/images/product_1401.jpg,VogueLift Footwear 765,4.7,3509,3834,5%,3586,Average quality,Synthetic,4-5 days,Footwear,Slow
https://www.example.com/product/1402,https://assets.example.com/product_1402.jpg,Limited Edition,DenimCraft,₹711,₹2115,66%,https://www.example.com/product/1402,https://www.example.com/images/product_1402.jpg,DenimCraft T-Shirts 763,2.0,559,2115,66%,640,Stylish and comfortable,Silk,4-5 days,T-Shirts,Fast
https://www.example.com/product/1403,https://assets.example.com/product_1403.jpg,Bestseller,DenimCraft,₹1644,₹2274,27%,https://www.example.com/product/1403,https://www.example.com/images/product_1403.jpg,DenimCraft Accessories 298,2.6,1538,2274,27%,1621,Very satisfied,Leather,4-5 days,Accessories,Moderate
https://www.example.com/product/1404,https://assets.example.com/product_1404.jpg,BESTSELLER,TruStep,₹516,₹923,44%,https://www.example.com/product/1404,https://www.example.com/images/product_1404.jpg,TruStep Jackets 370,1.9,419,923,44%,454,Very satisfied,Silk,4-5 days,Jackets,Moderate
https://www.example.com/product/1405,https://assets.example.com/product_1405.jpg,NEW,ZyraWear,₹2251,₹4008,43%,https://www.example.com/product/1405,https://www.example.com/images/product_1405.jpg,ZyraWear Jackets 519,4.3,2177,4008,43%,2211,Stylish and comfortable,Silk,5-7 days,Jackets,Moderate
https://www.example.com/product/1406,https://assets.example.com/product_1406.jpg,NEW,TruStep,₹1143,₹3611,68%,https://www.example.com/product/1406,https://www.example.com/images/product_1406.jpg,TruStep Jackets 590,4.6,1037,3611,68%,1071,Very satisfied,Cotton,2-3 days,Jackets,Moderate
https://www.example.com/product/1407,https://assets.example.com/product_1407.jpg,Limited Edition,ZyraWear,₹4269,₹6535,34%,https://www.example.com/product/1407,https://www.example.com/images/product_1407.jpg,ZyraWear T-Shirts 348,4.3,4101,6535,34%,4201,Stylish and comfortable,Cotton,1-2 weeks,T-Shirts,Moderate
https://www.example.com/product/1408,https://assets.example.com/product_1408.jpg,Bestseller,ZyraWear,₹4057,₹4954,18%,https://www.example.com/product/1408,https://www.example.com/images/product_1408.jpg,ZyraWear Sportswear 750,3.5,3961,4954,18%,4007,Not worth the price,Polyester,4-5 days,Sportswear,Slow
https://www.example.com/product/1409,https://assets.example.com/product_1409.jpg,Bestseller,NeoThreads,₹2588,₹3643,28%,https://www.example.com/product/1409,https://www.example.com/images/product_1409.jpg,NeoThreads Accessories 731,2.3,2397,3643,28%,2530,Very satisfied,Linen,1-2 weeks,Accessories,Fast
https://www.example.com/product/1410,https://assets.example.com/product_1410.jpg,Limited Edition,StrideMax,₹1337,₹2111,36%,https://www.example.com/product/1410,https://www.example.com/images/product_1410.jpg,StrideMax Dresses 894,2.3,1287,2111,36%,1314,Average quality,Leather,5-7 days,Dresses,Fast
https://www.example.com/product/1411,https://assets.example.com/product_1411.jpg,Bestseller,UrbanEdge,₹2004,₹4521,55%,https://www.example.com/product/1411,https://www.example.com/images/product_1411.jpg,UrbanEdge Sportswear 671,3.7,1841,4521,55%,1943,Stylish and comfortable,Denim,5-7 days,Sportswear,Fast
https://www.example.com/product/1412,https://assets.example.com/product_1412.jpg,Limited Edition,NeoThreads,₹3421,₹4843,29%,https://www.example.com/product/1412,https://www.example.com/images/product_1412.jpg,NeoThreads Jeans 611,2.7,3287,4843,29%,3359,Not worth the price,Silk,4-5 days,Jeans,Slow
https://www.example.com/product/1413,https://assets.example.com/product_1413.jpg,TRENDING,NeoThreads,₹3542,₹6346,44%,https://www.example.com/product/1413,https://www.example.com/images/product_1413.jpg,NeoThreads Footwear 377,2.7,3368,6346,44%,3462,Could be better,Synthetic,5-7 days,Footwear,Fast
https://www.example.com/product/1414,https://assets.example.com/product_1414.jpg,BESTSELLER,ZyraWear,₹4344,₹4635,6%,https://www.example.com/product/1414,https://www.example.com/images/product_1414.jpg,ZyraWear Jeans 253,4.8,4263,4635,6%,4276,Highly recommended,Nylon,1-2 weeks,Jeans,Moderate
https://www.example.com/product/1415,https://assets.example.com/product_1415.jpg,TRENDING,NeoThreads,₹1246,₹2898,57%,https://www.example.com/product/1415,https://www.example.com/images/product_1415.jpg,NeoThreads Ethnicwear 257,2.1,1139,2898,57%,1188,Value for money,Nylon,2-3 days,Ethnicwear,Moderate
https://www.example.com/product/1416,https://assets.example.com/product_1416.jpg,BESTSELLER,NeoThreads,₹624,₹1917,67%,https://www.example.com/product/1416,https://www.example.com/images/product_1416.jpg,NeoThreads Ethnicwear 167,4.3,551,1917,67%,545,Stylish and comfortable,Silk,2-3 days,Ethnicwear,Fast
https://www.example.com/product/1417,https://assets.example.com/product_1417.jpg,TRENDING,Luxora,₹1634,₹4503,63%,https://www.example.com/product/1417,https://www.example.com/images/product_1417.jpg,Luxora Dresses 650,2.1,1577,4503,63%,1611,Very satisfied,Linen,1-2 weeks,Dresses,Moderate
https://www.example.com/product/1418,https://assets.example.com/product_1418.jpg,TRENDING,Flexura,₹4814,₹7594,36%,https://www.example.com/product/1418,https://www.example.com/images/product_1418.jpg,Flexura Jeans 222,2.8,4735,7594,36%,4756,Highly recommended,Denim,2-3 days,Jeans,Moderate
https://www.example.com/product/1419,https://assets.example.com/product_1419.jpg,BESTSELLER,VogueLift,₹712,₹1018,30%,https://www.example.com/product/1419,https://www.example.com/images/product_1419.jpg,VogueLift Jackets 622,3.2,552,1018,30%,686,Value for money,Cotton,2-3 days,Jackets,Fast
https://www.example.com/product/1420,https://assets.example.com/product_1420.jpg,NEW,TruStep,₹3966,₹6208,36%,https://www.example.com/product/1420,https://www.example.com/images/product_1420.jpg,TruStep Jackets 646,3.7,3833,6208,36%,3878,Excellent product!,Leather,2-3 days,Jackets,Moderate
https://www.example.com/product/1421,https://assets.example.com/product_1421.jpg,NEW,TruStep,₹2972,₹4968,40%,https://www.example.com/product/1421,https://www.example.com/images/product_1421.jpg,TruStep Footwear 893,2.5,2850,4968,40%,2927,Highly recommended,Cotton,1-2 weeks,Footwear,Slow
https://www.example.com/product/1422,https://assets.example.com/product_1422.jpg,Bestseller,DenimCraft,₹855,₹2401,64%,https://www.example.com/product/1422,https://www.example.com/images/product_1422.jpg,DenimCraft T-Shirts 354,2.8,801,2401,64%,783,Could be better,Silk,5-7 days,T-Shirts,Slow
https://www.example.com/product/1423,https://assets.example.com/product_1423.jpg,BESTSELLER,DenimCraft,₹4242,₹5532,23%,https://www.example.com/product/1423,https://www.example.com/images/product_1423.jpg,DenimCraft Jeans 968,4.8,4093,5532,23%,4162,Excellent product!,Cotton,2-3 days,Jeans,Slow
https://www.example.com/product/1424,https://assets.example.com/product_1424.jpg,Bestseller,Luxora,₹671,₹1902,64%,https://www.example.com/product/1424,https://www.example.com/images/product_1424.jpg,Luxora Jeans 543,4.8,602,1902,64%,650,Excellent product!,Polyester,5-7 days,Jeans,Fast
https://www.example.com/product/1425,https://assets.example.com/product_1425.jpg,NEW,Flexura,₹1868,₹4642,59%,https://www.example.com/product/1425,https://www.example.com/images/product_1425.jpg,Flexura T-Shirts 723,1.7,1782,4642,59%,1843,Value for money,Cotton,1-2 weeks,T-Shirts,Slow
https://www.example.com/product/1426,https://assets.example.com/product_1426.jpg,Limited Edition,ZyraWear,₹1115,₹3859,71%,https://www.example.com/product/1426,https://www.example.com/images/product_1426.jpg,ZyraWear T-Shirts 512,1.2,957,3859,71%,1018,Value for money,Polyester,1-2 weeks,T-Shirts,Moderate
https://www.example.com/product/1427,https://assets.example.com/product_1427.jpg,BESTSELLER,DenimCraft,₹3553,₹3860,7%,https://www.example.com/product/1427,https://www.example.com/images/product_1427.jpg,DenimCraft Handbags 390,2.7,3482,3860,7%,3518,Very satisfied,Polyester,1-2 weeks,Handbags,Slow
https://www.example.com/product/1428,https://assets.example.com/product_1428.jpg,Limited Edition,Luxora,₹2001,₹2770,27%,https://www.example.com/product/1428,https://www.example.com/images/product_1428.jpg,Luxora Ethnicwear 944,2.1,1908,2770,27%,1966,Stylish and comfortable,Nylon,1-2 weeks,Ethnicwear,Fast
https://www.example.com/product/1429,https://assets.example.com/product_1429.jpg,BESTSELLER,TruStep,₹2845,₹4171,31%,https://www.example.com/product/1429,https://www.example.com/images/product_1429.jpg,TruStep Dresses 364,1.3,2700,4171,31%,2753,Average quality,Polyester,5-7 days,Dresses,Moderate
https://www.example.com/product/1430,https://assets.example.com/product_1430.jpg,TRENDING,TruStep,₹2385,₹3159,24%,https://www.example.com/product/1430,https://www.example.com/images/product_1430.jpg,TruStep Accessories 933,1.6,2317,3159,24%,2340,Not worth the price,Nylon,5-7 days,Accessories,Fast
https://www.example.com/product/1431,https://assets.example.com/product_1431.jpg,Bestseller,Flexura,₹1352,₹3337,59%,https://www.example.com/product/1431,https://www.example.com/images/product_1431.jpg,Flexura Jackets 365,3.5,1212,3337,59%,1324,Highly recommended,Synthetic,2-3 days,Jackets,Moderate
https://www.example.com/product/1432,https://assets.example.com/product_1432.jpg,Limited Edition,VogueLift,₹3426,₹4590,25%,https://www.example.com/product/1432,https://www.example.com/images/product_1432.jpg,VogueLift Dresses 780,1.9,3299,4590,25%,3338,Very satisfied,Nylon,1-2 weeks,Dresses,Fast
https://www.example.com/product/1433,https://assets.example.com/product_1433.jpg,NEW,Luxora,₹4046,₹4974,18%,https://www.example.com/product/1433,https://www.example.com/images/product_1433.jpg,Luxora Accessories 684,1.8,3972,4974,18%,4019,Value for money,Linen,2-3 days,Accessories,Slow
https://www.example.com/product/1434,https://assets.example.com/product_1434.jpg,Bestseller,ZyraWear,₹3161,₹4389,27%,https://www.example.com/product/1434,https://www.example.com/images/product_1434.jpg,ZyraWear Jeans 823,3.6,3046,4389,27%,3133,Not worth the price,Polyester,4-5 days,Jeans,Moderate
https://www.example.com/product/1435,https://assets.example.com/product_1435.jpg,TRENDING,VogueLift,₹3034,₹3624,16%,https://www.example.com/product/1435,https://www.example.com/images/product_1435.jpg,VogueLift Handbags 752,4.3,2889,3624,16%,2979,Stylish and comfortable,Leather,1-2 weeks,Handbags,Moderate
https://www.example.com/product/1436,https://assets.example.com/product_1436.jpg,NEW,TruStep,₹1714,₹2655,35%,https://www.example.com/product/1436,https://www.example.com/images/product_1436.jpg,TruStep Accessories 800,1.2,1632,2655,35%,1634,Average quality,Cotton,1-2 weeks,Accessories,Slow
https://www.example.com/product/1437,https://assets.example.com/product_1437.jpg,TRENDING,VogueLift,₹4831,₹5208,7%,https://www.example.com/product/1437,https://www.example.com/images/product_1437.jpg,VogueLift Accessories 459,4.3,4687,5208,7%,4787,Excellent product!,Synthetic,1-2 weeks,Accessories,Slow
https://www.example.com/product/1438,https://assets.example.com/product_1438.jpg,Bestseller,NeoThreads,₹3233,₹4770,32%,https://www.example.com/product/1438,https://www.example.com/images/product_1438.jpg,NeoThreads Handbags 123,4.9,3116,4770,32%,3141,Value for money,Leather,4-5 days,Handbags,Moderate
